name,mass,mass_error_min,mass_error_max,mass_sini_error_min,mass_sini_error_max,radius,radius_error_min
HD 168443 b,7.659,0.0975,0.0975,0.0975,0.0975,0.67535,0.0
HD 168746 b,0.23,0.0,0.0,0.0,0.0,0.67535,0.0
HD 168863 b,6.78,1.096,1.114,0.0,0.0,0.67535,0.0
HD 16905 Ab,9.065,1.41,1.31,0.0,0.0,0.67535,0.0
HD 1690 b,6.1,0.9,0.9,0.9,0.9,0.67535,0.0
HD 169142 b,3.0,2.0,2.0,0.0,0.0,0.67535,0.0
HD 169830 b,2.88,0.0,0.0,0.0,0.0,0.67535,0.0
HD 169830 c,4.04,0.0,0.0,0.0,0.0,0.67535,0.0
HD 170469 Ab,0.67,0.0,0.0,0.0,0.0,0.67535,0.0
HD 17092 b,4.6,0.3,0.3,0.3,0.3,0.67535,0.0
HD 171028 b,1.98,0.0,0.0,0.0,0.0,0.67535,0.0
HD 171238 b,2.6,0.15,0.15,0.15,0.15,0.67535,0.0
HD 17156 b,3.195,0.034,0.034,0.033,0.033,1.095,0.02
HD 173416 b,2.7,0.3,0.3,0.3,0.3,0.67535,0.0
HD 174205 b,4.2,0.5,0.5,0.5,0.5,0.67535,0.0
HD 175167 b,10.2,0.4,0.4,3.5,3.5,0.67535,0.0
HD 175370 b,4.6,1.0,1.0,1.0,1.0,0.67535,0.0
HD 175541 b,0.61,0.0,0.0,0.0,0.0,0.67535,0.0
HD 175607 b,0.0283,0.0035,0.0035,0.0035,0.0035,0.67535,0.0
HD 176051 Bb,1.5,0.3,0.3,0.0,0.0,0.67535,0.0
HD 17674 b,0.87,0.06,0.07,0.06,0.07,0.67535,0.0
HD 176986 b,0.0181,0.0021,0.0021,0.0021,0.0021,0.67535,0.0
HD 176986 c,0.0289,0.0031,0.0031,0.0031,0.0031,0.67535,0.0
HD 177830 Ab,1.49,0.03,0.03,0.03,0.03,0.67535,0.0
HD 177830 Ac,0.15,0.03,0.03,0.03,0.03,0.67535,0.0
HD 178911 Bb,6.292,0.059,0.059,0.059,0.059,0.67535,0.0
HD 179079 b,0.076,0.012,0.012,0.012,0.012,0.67535,0.0
HD 179949 b,0.92,0.0,0.0,0.0,0.0,1.05,0.0
HD 180053 b,2.194,0.063,0.063,0.063,0.063,1.203,0.0
HD 18015 Ab,3.18,0.23,0.23,0.23,0.23,1.17,0.0
HD 180902 b,1.685,0.41,0.41,0.41,0.41,1.221,0.0
HD 181234 Ab,9.379,0.993,1.01,0.36,0.36,0.67535,0.0
HD 181342 b,2.54,0.19,0.19,0.19,0.19,1.19,0.0
HD 181433 b,0.0223,0.0003,0.0003,0.0003,0.0003,0.67535,0.0
HD 181433 c,0.674,0.003,0.003,0.003,0.003,0.67535,0.0
HD 181433 d,0.612,0.004,0.004,0.004,0.004,0.67535,0.0
HD 18143 Ab,0.034,0.007,0.005,0.007,0.005,0.67535,0.0
HD 18143 Ac,9.998,1.871,1.961,0.0,0.0,0.67535,0.0
HD 181720 b,12.12,5.88,0.0,0.0,0.0,0.67535,0.0
HD 183263 Ab,3.67,0.3,0.3,0.3,0.3,0.67535,0.0
HD 183263 Ac,3.82,0.59,0.59,0.59,0.59,0.67535,0.0
HD 183579 b,0.0302,0.132,0.0142,0.0,0.0,0.3149,0.0098
HD 184010 b,0.3,0.07,0.07,0.07,0.07,0.67535,0.0
HD 184010 c,0.28,0.1,0.1,0.1,0.1,0.67535,0.0
HD 184010 d,0.46,0.08,0.08,0.08,0.08,0.67535,0.0
HD 185269 Ab,0.94,0.0,0.0,0.0,0.0,0.67535,0.0
HD 185283 Ab,1.3,0.1,0.3,0.0,0.0,0.67535,0.0
HD 187085 b,0.75,0.0,0.0,0.0,0.0,0.67535,0.0
HD 187123 b,1.4,0.3,0.5,0.04,0.04,0.67535,0.0
HD 187123 c,1.99,0.25,0.25,0.25,0.25,0.67535,0.0
HD 18742 b,3.4,1.2,1.2,1.2,1.2,1.166,0.0
HD 188015 Ab,1.26,0.0,0.0,0.0,0.0,0.67535,0.0
HD 189567 b,0.0267,0.0019,0.0019,0.0019,0.0019,0.67535,0.0
HD 189567 c,0.022,0.0028,0.0028,0.0028,0.0028,0.67535,0.0
HD 189733 Ab,1.138,0.025,0.025,0.0,0.0,1.138,0.077
HD 190007 b,0.05179,0.00522,0.00522,0.00522,0.00522,0.67535,0.0
HD 190228 b,6.0,1.0,1.2,1.0,1.0,0.67535,0.0
HD 190622 b,0.0242,0.003,0.003,0.0,0.0,0.27541,0.00473
HD 190622 c,0.714,0.0211,0.0211,0.0211,0.0211,0.67535,0.0
HD 190647 b,1.9,0.06,0.06,0.06,0.06,0.67535,0.0
HD 190984 b,3.1,0.0,0.0,0.0,0.0,0.67535,0.0
HD 191806 b,8.52,0.63,0.63,0.63,0.63,0.67535,0.0
HD 191939 b,0.031,0.0022,0.0022,0.0,0.0,0.303,0.071
HD 191939 c,0.0227,0.0044,0.0044,0.0,0.0,0.2748,0.062
HD 191939 d,0.0182,0.0182,0.0,0.0,0.0,0.2712,0.0062
HD 191939 e,0.34,0.009,0.009,0.009,0.009,0.67535,0.0
HD 191939 f,6.5,4.5,4.5,4.5,4.5,0.67535,0.0
HD 191939 g,0.0488,0.006,0.006,0.006,0.006,0.67535,0.0
HD 192263 b,0.733,0.015,0.015,0.015,0.015,0.67535,0.0
HD 192699 b,2.096,0.093,0.093,0.093,0.093,1.206,0.0
HD 194490 b,11.207,1.329,1.764,0.0,0.0,0.67535,0.0
HD 195019 Ab,3.7,0.3,0.3,0.3,0.3,0.67535,0.0
HD 196050 Ab,2.83,0.0,0.0,0.0,0.0,0.67535,0.0
HD 19615 b,8.6,53.5,0.0,0.7,0.7,0.67535,0.0
HD 196885 Ab,2.67,0.63,1.4,0.05,0.05,0.67535,0.0
HD 197037 Ab,0.79,0.05,0.05,0.05,0.05,0.67535,0.0
HD 199509 Ab,0.136,0.016,0.012,0.016,0.012,0.67535,0.0
HD 20003 b,0.0378,0.0031,0.0031,0.0031,0.0031,0.67535,0.0
HD 20003 c,0.0422,0.004,0.004,0.004,0.004,0.67535,0.0
HD 200964 b,1.85,0.08,0.14,0.08,0.14,0.67535,0.0
HD 200964 c,0.895,0.063,0.123,0.063,0.123,0.67535,0.0
HD 202432 b,1.9,0.4,0.4,0.4,0.4,0.67535,0.0
HD 202696 Ab,1.991,0.011,0.174,0.011,0.174,0.67535,0.0
HD 202696 Ac,1.917,0.212,0.116,0.212,0.116,0.67535,0.0
HD 202772 Ab,1.008,0.079,0.074,0.0,0.0,1.562,0.069
HD 203030 Ab,11.0,4.0,4.0,0.0,0.0,1.3,0.04
HD 20329 b,0.02335,0.00343,0.00343,0.0,0.0,0.1534,0.0062
HD 20367 b,1.07,0.0,0.0,0.0,0.0,0.67535,0.0
HD 2039 b,6.11,0.82,0.82,0.82,0.82,0.67535,0.0
HD 204313 b,4.28,0.3,0.3,0.3,0.3,0.67535,0.0
HD 204313 c,0.0553,0.0053,0.0053,0.0053,0.0053,0.67535,0.0
HD 204941 Ab,0.266,0.032,0.032,0.032,0.032,0.67535,0.0
HD 205158 b,0.392,0.045,0.039,0.045,0.039,0.67535,0.0
HD 205739 b,1.37,0.09,0.07,0.09,0.07,0.67535,0.0
HD 206255 b,0.1076,0.0223,0.0223,0.0223,0.0223,0.67535,0.0
HD 206610 b,2.2,0.1,0.1,0.1,0.1,0.67535,0.0
HD 206893 c,10.31,2.2,2.4,0.0,0.0,1.46,0.06
HD 207496 Ab,0.0192,0.005,0.005,0.0,0.0,0.2007,0.0107
HD 20781 b,0.00607,0.00123,0.00123,0.00123,0.00123,0.67535,0.0
HD 20781 c,0.01677,0.00211,0.0022,0.00211,0.0022,0.67535,0.0
HD 20781 d,0.0334,0.0037,0.0038,0.0037,0.0038,0.67535,0.0
HD 20781 e,0.0442,0.0049,0.0049,0.0049,0.0049,0.67535,0.0
HD 20782 b,1.9,0.5,0.5,0.5,0.5,0.67535,0.0
HD 207832 Ab,0.56,0.03,0.06,0.03,0.06,0.67535,0.0
HD 207832 Ac,0.73,0.05,0.18,0.05,0.18,0.67535,0.0
HD 207897 b,0.05,0.005,0.005,0.0,0.0,0.22348,0.0071
HD 208487 b,0.413,0.05,0.05,0.05,0.05,0.67535,0.0
HD 208487 c,0.46,0.1,0.1,0.0,0.0,0.67535,0.0
HD 208527 b,9.9,1.7,1.7,1.7,1.7,0.67535,0.0
HD 20868 b,1.99,0.05,0.05,0.05,0.05,0.67535,0.0
HD 208897 b,1.4,0.08,0.08,0.08,0.08,0.67535,0.0
HD 209458 b,0.69,0.017,0.017,0.017,0.017,1.38,0.018
HD 210193 b,0.4817,0.0733,0.0733,0.0733,0.0733,0.67535,0.0
HD 210277 b,1.23,0.03,0.03,0.03,0.03,0.67535,0.0
HD 210702 Ab,1.808,0.097,0.097,0.097,0.097,1.216,0.0
HD 211403 b,5.54,0.39,0.39,0.39,0.39,0.67535,0.0
HD 211810 b,0.67,0.44,0.44,0.44,0.44,0.67535,0.0
HD 211970 b,0.0409,0.0079,0.0079,0.0079,0.0079,0.67535,0.0
HD 212301 Ab,0.4,0.0,0.0,0.0,0.0,1.07,0.0
HD 212771 b,2.3,0.4,0.4,0.4,0.4,0.67535,0.0
HD 213240 Ab,4.5,0.0,0.0,0.0,0.0,0.67535,0.0
HD 213472 b,3.48,0.59,1.1,0.59,1.1,0.67535,0.0
HD 213519 Ab,0.029,0.004,0.009,0.004,0.009,0.67535,0.0
HD 213885 Ab,0.02778,0.00208,0.00208,0.0,0.0,0.15568,0.00464
HD 213885 Ac,0.06277,0.00434,0.00434,0.00434,0.00434,0.67535,0.0
HD 21411 b,0.2073,0.0805,0.0805,0.0805,0.0805,0.67535,0.0
HD 214823 Ab,20.56,0.31,0.31,0.31,0.31,1.082,0.0
HD 215152 b,0.00628,0.00235,0.0013,0.00235,0.0013,0.67535,0.0
HD 215152 c,0.004801,0.00177,0.00249,0.00177,0.00249,0.67535,0.0
HD 215152 d,0.008511,0.00259,0.00287,0.00259,0.00287,0.67535,0.0
HD 215152 e,0.01091,0.006711,0.00145,0.006711,0.00145,0.67535,0.0
HD 21520 b,0.0249,0.0094,0.0101,0.009,0.0101,0.24061,0.008
HD 215456 Ab,0.101,0.0,0.0,0.0,0.0,0.67535,0.0
HD 215456 Ac,0.246,0.0,0.0,0.0,0.0,0.67535,0.0
HD 215497 b,0.02,0.0,0.0,0.0,0.0,0.67535,0.0
HD 215497 c,0.33,0.0,0.0,0.0,0.0,0.67535,0.0
HD 216520 b,0.03228,0.00311,0.00311,0.00311,0.00311,0.67535,0.0
HD 216520 c,0.0297,0.00513,0.00513,0.00513,0.00513,0.67535,0.0
HD 216536 b,1.47,0.12,0.2,0.12,0.2,0.67535,0.0
HD 216770 b,0.65,0.0,0.0,0.0,0.0,0.67535,0.0
HD 21693 b,0.0322,0.0046,0.0046,0.0046,0.0046,0.67535,0.0
HD 21693 c,0.06472,0.0057,0.0057,0.0057,0.0057,0.67535,0.0
HD 217107 b,1.446,0.067,0.18,0.06,0.057,0.67535,0.0
HD 217107 c,4.37,0.1,0.13,0.23,0.23,0.67535,0.0
HD 217786 Ac,0.023,0.002,0.002,0.002,0.002,0.67535,0.0
HD 217958 Ab,0.524,0.063,0.347,0.0,0.0,0.67535,0.0
HD 218566 b,0.21,0.02,0.02,0.02,0.02,0.67535,0.0
HD 219134 b,0.01343,0.00107,0.00107,0.0,0.0,0.134,0.00509
HD 219134 c,0.01246,0.00107,0.00107,0.000148,0.000148,0.12624,0.00437
HD 219134 d,0.05236,0.0,0.0,0.004,0.004,0.67535,0.0
HD 219134 e,0.223,0.006,0.189,0.006,0.189,0.67535,0.0
HD 219134 f,0.0208,0.0,0.0,0.003,0.003,0.67535,0.0
HD 219134 g,0.034,0.004,0.004,0.004,0.004,0.67535,0.0
HD 219134 h,0.308,0.014,0.014,0.014,0.014,0.67535,0.0
HD 219139 b,0.78,0.2,0.05,0.2,0.05,0.67535,0.0
HD 219415 b,1.0,0.0,0.0,0.0,0.0,0.67535,0.0
HD 219666 b,0.0522,0.0041,0.0041,0.0,0.0,0.4202,0.0152
HD 219828 b,0.0661,0.0044,0.0044,0.0044,0.0044,0.67535,0.0
HD 220074 b,11.1,1.8,1.8,1.8,1.8,0.67535,0.0
HD 220197 b,0.2,0.04,0.07,0.04,0.07,0.67535,0.0
HD 220689 b,1.06,0.09,0.09,0.09,0.09,0.67535,0.0
HD 220842 Ab,3.18,0.15,0.15,0.15,0.15,0.67535,0.0
HD 221287 b,3.09,0.79,0.79,0.79,0.79,0.67535,0.0
HD 221416 b,0.1904,0.0179,0.0179,0.0,0.0,0.836,0.028
HD 221585 b,1.61,0.14,0.14,0.14,0.14,0.67535,0.0
HD 222076 b,1.56,0.11,0.11,0.11,0.11,0.67535,0.0
HD 222155 b,1.9,0.53,0.67,0.53,0.67,0.67535,0.0
HD 222237 b,5.19,0.58,0.58,0.0,0.0,0.67535,0.0
HD 222582 Ab,7.75,0.65,0.65,0.65,0.65,0.67535,0.0
HD 224538 b,6.531,0.349,1.836,0.42,0.42,0.67535,0.0
HD 224693 b,0.71,0.0,0.0,0.0,0.0,0.67535,0.0
HD 22496 b,0.01753,0.00214,0.0023,0.00214,0.0023,0.67535,0.0
HD 22532 b,2.12,0.09,0.09,0.09,0.09,0.67535,0.0
HD 22946 b,0.00821,0.00085,0.00085,0.0,0.0,0.12151,0.0036
HD 22946 c,0.0208,0.00053,0.00053,0.0,0.0,0.20769,0.0036
HD 22946 d,0.0249,0.0009,0.0009,0.0,0.0,0.23258,0.0054
HD 23079 b,2.45,0.21,0.21,0.21,0.21,0.67535,0.0
HD 23127 b,1.5,0.2,0.2,0.2,0.2,0.67535,0.0
HD 231701 b,1.08,0.0,0.0,0.0,0.0,0.67535,0.0
HD 233604 b,6.575,0.0,0.0,0.0,0.0,0.67535,0.0
HD 233832 Ab,2.72,0.23,0.23,0.23,0.23,0.67535,0.0
HD 23472 Ab,0.02618,0.00249,0.00249,0.0,0.0,0.16701,0.11785
HD 23472 Ac,0.01073,0.0025,0.00277,0.0,0.0,0.1668,0.0107
HD 23472 Ad,0.00173,0.0006,0.0006,0.0,0.0,0.0669,0.00509
HD 23472 Ae,0.00227,0.00088,0.00088,0.0,0.0,0.07298,0.0058
HD 23472 Af,0.00242,0.0013,0.00138,0.0,0.0,0.10144,0.00687
HD 23596 Ab,11.914,1.768,0.99,0.0,0.0,0.67535,0.0
HD 238090 Ab,0.02168,0.00299,0.00299,0.00299,0.00299,0.67535,0.0
HD 238914 b,6.0,2.7,2.7,2.7,2.7,0.67535,0.0
HD 240210 b,6.9,0.0,0.0,0.0,0.0,0.67535,0.0
HD 240237 b,5.3,0.0,0.0,0.0,0.0,0.67535,0.0
HD 24040 b,4.01,0.49,0.49,0.49,0.49,0.67535,0.0
HD 24040 c,0.201,0.027,0.027,0.027,0.027,0.67535,0.0
HD 24064 b,9.4,1.3,1.3,1.3,1.3,0.67535,0.0
HD 24085 Bb,0.0371,0.0098,0.0098,0.0098,0.0098,0.67535,0.0
HD 25015 b,9.077,1.823,1.157,0.3,0.3,0.67535,0.0
HD 25171 Ab,0.95,0.1,0.1,0.1,0.1,0.67535,0.0
HD 25723 b,2.51,0.0,0.0,0.0,0.0,0.67535,0.0
HD 25723 c,1.33,0.0,0.0,0.0,0.0,0.67535,0.0
HD 25912 b,0.12,0.013,0.013,0.013,0.013,0.67535,0.0
HD 260655 b,0.00673,0.00107,0.00107,0.0,0.0,0.1106,0.0303
HD 260655 c,0.00972,0.00151,0.00151,0.0,0.0,0.13677,0.0041
HD 2638 Ab,0.48,0.0,0.0,0.0,0.0,1.04,0.0
HD 2685 b,1.18,0.09,0.09,0.0,0.0,1.44,0.01
HD 27631 b,1.45,0.14,0.14,0.14,0.14,0.67535,0.0
HD 27894 b,0.665,0.007,0.009,0.007,0.009,0.67535,0.0
HD 27894 c,0.162,0.04,0.011,0.04,0.011,0.67535,0.0
HD 27894 d,6.493,0.353,0.987,1.214,0.239,0.67535,0.0
HD 27969 b,4.8,0.24,0.24,0.24,0.24,0.67535,0.0
HD 28109 b,0.058195,0.025,0.028,0.0,0.0,0.19618,0.009
HD 28185 b,5.85,0.08,0.08,0.08,0.08,0.67535,0.0
HD 28185 c,6.0,0.6,0.6,0.0,0.0,0.67535,0.0
HD 28192 Ab,0.314,0.031,0.024,0.031,0.024,0.67535,0.0
HD 28254 Ab,1.16,0.06,0.1,0.06,0.1,0.67535,0.0
HD 285507 b,0.917,0.033,0.033,0.033,0.033,0.67535,0.0
HD 28678 b,1.7,0.1,0.1,0.1,0.1,0.67535,0.0
HD 29021 b,2.4,0.2,0.2,0.2,0.2,0.67535,0.0
HD 290327 b,2.54,0.14,0.17,0.14,0.17,0.67535,0.0
HD 29399 Ab,1.57,0.11,0.11,0.11,0.11,0.67535,0.0
HD 2952 b,1.6,0.0,0.0,0.0,0.0,0.67535,0.0
HD 29985 b,5.473,1.157,1.944,0.0,0.0,0.67535,0.0
HD 30177 Ab,8.403,0.489,1.241,0.12,0.12,0.67535,0.0
HD 30177 Ac,6.15,0.341,1.308,0.3,0.3,0.67535,0.0
HD 30562 b,1.29,0.08,0.08,0.08,0.08,0.67535,0.0
HD 30669 b,0.47,0.06,0.06,0.06,0.06,0.67535,0.0
HD 30856 Ab,1.8,0.2,0.2,0.2,0.2,0.67535,0.0
HD 31221 b,12.0,12.0,12.0,0.0,0.0,1.32,0.14
HD 31253 Ab,0.5,0.07,0.07,0.07,0.07,0.67535,0.0
HD 31527 b,0.0363,0.0025,0.0025,0.0025,0.0025,0.67535,0.0
HD 31527 c,0.0498,0.00345,0.00345,0.00345,0.00345,0.67535,0.0
HD 31527 d,0.0519,0.0257,0.0257,0.0257,0.0257,0.67535,0.0
HD 3167 b,0.0158,0.0012,0.0012,0.0,0.0,0.152,0.013
HD 3167 c,0.0308,0.0039,0.00409,0.0,0.0,0.255,0.02
HD 3167 d,0.0217,0.0022,0.0022,0.00142,0.00142,0.67535,0.0
HD 3167 e,0.02646,0.003,0.003,0.003,0.003,0.67535,0.0
HD 32518 b,3.04,0.69,0.69,0.69,0.69,0.67535,0.0
HD 32963 b,0.7,0.03,0.03,0.03,0.03,0.67535,0.0
HD 330075 b,0.62,0.0,0.0,0.0,0.0,1.06,0.0
HD 331093 b,1.5,0.11,0.11,0.11,0.11,0.67535,0.0
HD 33142 b,1.261,0.0,0.0,0.0,0.0,1.235,0.0
HD 33142 c,0.885,0.0,0.0,0.0,0.0,1.277,0.0
HD 33142 d,0.2,0.0,0.0,0.0,0.0,0.67535,0.0
HD 332231 b,0.244,0.021,0.021,0.0,0.0,0.867,0.025
HD 33283 Ab,0.33,0.0,0.0,0.0,0.0,0.99,0.0
HD 33564 b,9.1,0.0,0.0,0.0,0.0,0.67535,0.0
HD 33844 b,1.96,0.12,0.12,0.12,0.12,0.67535,0.0
HD 33844 c,1.75,0.18,0.18,0.18,0.18,0.67535,0.0
HD 34445 b,0.629,0.028,0.028,0.028,0.028,0.67535,0.0
HD 34445 c,0.168,0.016,0.016,0.016,0.016,0.67535,0.0
HD 34445 d,0.097,0.037,0.13,0.037,0.13,0.67535,0.0
HD 34445 e,0.0529,0.0089,0.0089,0.0089,0.0089,0.67535,0.0
HD 34445 f,0.119,0.021,0.021,0.021,0.021,0.67535,0.0
HD 34445 g,0.38,0.13,0.13,0.13,0.13,0.67535,0.0
HD 35759 b,3.76,0.17,0.17,0.17,0.17,0.67535,0.0
HD 35843 b,0.01837,0.00264,0.00264,0.00264,0.00264,0.67535,0.0
HD 35843 c,0.03562,0.0047,0.005,0.0,0.0,0.2266,0.0071
HD 360 b,0.75,0.15,0.15,0.15,0.15,0.67535,0.0
HD 36384 b,6.6,0.5,0.5,0.5,0.5,0.67535,0.0
HD 37124 b,0.675,0.017,0.017,0.017,0.017,0.67535,0.0
HD 37124 c,0.652,0.052,0.052,0.052,0.052,0.67535,0.0
HD 37124 d,0.696,0.059,0.059,0.059,0.059,0.67535,0.0
HD 37605 b,2.813,0.032,0.032,0.032,0.032,0.67535,0.0
HD 37605 c,3.366,0.072,0.072,0.072,0.072,0.67535,0.0
HD 3765 b,0.173,0.014,0.014,0.014,0.014,0.67535,0.0
HD 38283 b,0.34,0.02,0.02,0.02,0.02,0.67535,0.0
HD 38529 Ab,0.93,0.11,0.21,0.0,0.0,0.67535,0.0
HD 38677 b,0.07636,0.005,0.005,0.005,0.005,0.67535,0.0
HD 38677 c,0.0302,0.00497,0.00497,0.00497,0.00497,0.16184,0.0
HD 38677 d,0.01054,0.0011,0.0011,0.0011,0.0011,0.12428,0.0
HD 38677 e,0.01299,0.00359,0.00359,0.00359,0.00359,0.13123,0.0
HD 38801 b,10.13,0.23,0.23,0.23,0.23,1.134,0.0
HD 38858 b,0.0961,0.012,0.012,0.012,0.012,0.67535,0.0
HD 39194 b,0.013,0.0009,0.0009,0.0009,0.0009,0.67535,0.0
HD 39194 c,0.0198,0.0016,0.0016,0.0016,0.0016,0.67535,0.0
HD 39194 d,0.013,0.0019,0.0019,0.0019,0.0019,0.67535,0.0
HD 39855 Ab,0.0267,0.0047,0.0047,0.0047,0.0047,0.67535,0.0
HD 40307 b,0.012,0.00094,0.00094,0.00094,0.00094,0.67535,0.0
HD 40307 c,0.0202,0.0014,0.0014,0.0014,0.0014,0.67535,0.0
HD 40307 d,0.0275,0.0018,0.0018,0.0018,0.0018,0.67535,0.0
HD 40307 e,0.011,0.0044,0.0044,0.0044,0.0044,0.67535,0.0
HD 40307 f,0.0114,0.0019,0.0019,0.0019,0.0019,0.67535,0.0
HD 40307 g,0.0223,0.0082,0.0082,0.0082,0.0082,0.67535,0.0
HD 40956 b,2.7,0.6,0.6,0.6,0.6,0.67535,0.0
HD 40979 Ab,4.01,0.13,0.13,0.13,0.13,0.67535,0.0
HD 41004 Ab,2.54,0.74,0.74,0.74,0.74,0.67535,0.0
HD 41004 Bb,18.4,0.22,0.22,0.22,0.22,1.06,0.0
HD 4113 Ab,1.56,0.04,0.04,0.04,0.04,0.67535,0.0
HD 42012 b,1.6,0.1,0.1,0.1,0.1,0.67535,0.0
HD 4203 b,1.82,0.05,0.05,0.05,0.05,0.67535,0.0
HD 4203 c,2.17,0.52,0.52,0.52,0.52,0.67535,0.0
HD 4208 b,0.804,0.073,0.073,0.073,0.073,0.67535,0.0
HD 42618 b,0.0453,0.0079,0.0079,0.0079,0.0079,0.67535,0.0
HD 42936 Ab,0.00812,0.00182,0.00182,0.00182,0.00182,0.67535,0.0
HD 4308 b,0.0405,0.005,0.005,0.005,0.005,0.67535,0.0
HD 4313 b,2.3,0.2,0.2,0.2,0.2,0.67535,0.0
HD 43197 b,0.6,0.04,0.12,0.04,0.12,0.67535,0.0
HD 43197 c,7.868,1.599,1.76,0.0,0.0,0.67535,0.0
HD 43691 Ab,2.57,0.34,0.3,0.34,0.3,0.67535,0.0
HD 44219 b,0.58,0.04,0.06,0.04,0.06,0.67535,0.0
HD 44385 b,5.9,1.1,1.1,1.1,1.1,0.67535,0.0
HD 45184 b,0.04,0.0,0.0,0.0,0.0,0.67535,0.0
HD 45184 c,0.0277,0.0032,0.0034,0.0032,0.0034,0.67535,0.0
HD 45350 b,1.79,0.14,0.14,0.14,0.14,0.67535,0.0
HD 45364 b,0.1872,0.0,0.0,0.0,0.0,0.67535,0.0
HD 45364 c,0.6579,0.0,0.0,0.0,0.0,0.67535,0.0
HD 45652 b,0.47,0.0,0.0,0.0,0.0,0.67535,0.0
HD 46375 Ab,0.23,0.0,0.0,0.0,0.0,1.02,0.0
HD 46588 b,0.25,0.04,0.06,0.04,0.06,0.67535,0.0
HD 47186 b,0.07167,0.0,0.0,0.0,0.0,0.67535,0.0
HD 47186 c,0.35061,0.0,0.0,0.0,0.0,0.67535,0.0
HD 4732 Ab,2.37,0.34,0.34,0.34,0.34,0.67535,0.0
HD 4732 Ac,2.37,0.38,0.38,0.38,0.38,0.67535,0.0
HD 47366 b,1.75,0.2,0.2,0.2,0.2,0.67535,0.0
HD 47366 c,1.86,0.16,0.16,0.16,0.16,0.67535,0.0
HD 47536 b,5.0,0.0,0.0,0.0,0.0,0.67535,0.0
HD 48265 b,1.16,0.38,0.38,0.38,0.38,0.67535,0.0
HD 48948 b,0.01708,0.0009,0.0009,0.0009,0.0009,0.67535,0.0
HD 48948 c,0.01992,0.005,0.005,0.005,0.005,0.67535,0.0
HD 48948 d,0.0218,0.0039,0.0039,0.0039,0.0039,0.67535,0.0
HD 4917 b,1.615,0.09,0.09,0.09,0.09,1.224,0.0
HD 49674 b,0.1,0.0,0.0,0.0,0.0,0.98,0.0
HD 50499 b,1.45,0.08,0.08,0.08,0.08,0.67535,0.0
HD 50499 c,2.93,0.18,0.73,0.18,0.73,0.67535,0.0
HD 50554 b,5.16,0.0,0.0,0.0,0.0,0.67535,0.0
HD 51608 b,0.04,0.0018,0.0018,0.0018,0.0018,0.67535,0.0
HD 51608 c,0.0521,0.0049,0.0019,0.0049,0.0019,0.67535,0.0
HD 52265 b,1.21,0.05,0.05,0.05,0.05,0.67535,0.0
HD 5278 Ab,0.0245,0.0044,0.0044,0.0,0.0,0.2186,0.0045
HD 5278 Ac,0.0579,0.006,0.0057,0.006,0.0057,0.67535,0.0
HD 5319 b,1.94,0.0,0.0,0.0,0.0,0.67535,0.0
HD 5319 c,1.15,0.08,0.08,0.08,0.08,0.67535,0.0
HD 55696 b,3.87,0.72,0.72,0.72,0.72,0.67535,0.0
HD 5583 b,5.78,0.53,0.53,0.53,0.53,0.67535,0.0
HD 5608 Ab,1.681,0.081,0.081,0.081,0.081,1.222,0.0
HD 564 b,0.33,0.03,0.03,0.03,0.03,0.67535,0.0
HD 56957 b,5.918,4.026,2.879,0.0,0.0,0.67535,0.0
HD 57625 Ab,8.43,0.9,1.1,0.0,0.0,0.67535,0.0
HD 5891 b,7.6,0.4,0.4,0.4,0.4,0.67535,0.0
HD 59686 Ab,6.92,0.24,0.18,0.24,0.18,0.67535,0.0
HD 60292 b,6.5,1.0,1.0,1.0,1.0,0.67535,0.0
HD 60532 b,9.21,0.0,0.0,0.0,0.0,0.67535,0.0
HD 62549 b,8.519,1.04,2.093,0.0,0.0,0.67535,0.0
HD 63433 b,0.0689,0.0689,0.0,0.0,0.0,0.1945,0.008
HD 63433 c,0.0482,0.013,0.0132,0.0,0.0,0.2427,0.009
HD 63454 b,0.39,0.0,0.0,0.0,0.0,1.06,0.0
HD 63765 b,0.64,0.05,0.05,0.05,0.05,0.67535,0.0
HD 63935 b,0.033,0.005,0.005,0.0,0.0,0.2668,0.0125
HD 63935 c,0.0349,0.0076,0.0076,0.0,0.0,0.259,0.0116
HD 64121 b,2.56,0.19,0.19,0.19,0.19,0.67535,0.0
HD 6434 b,0.39,0.0,0.0,0.0,0.0,0.67535,0.0
HD 65216 Ab,1.295,0.062,0.062,0.062,0.062,0.67535,0.0
HD 65216 Ac,2.03,0.11,0.11,0.11,0.11,0.67535,0.0
HD 66428 b,10.946,3.845,2.442,0.027,0.027,0.67535,0.0
HD 67087 b,3.06,0.2,0.22,0.2,0.22,0.67535,0.0
HD 67087 c,4.85,3.61,10.0,3.61,10.0,0.67535,0.0
HD 68402 b,3.07,0.35,0.35,0.35,0.35,0.67535,0.0
HD 68988 b,1.86,0.16,0.16,0.16,0.16,0.67535,0.0
HD 69123 b,3.04,0.16,0.16,0.16,0.16,0.67535,0.0
HD 69830 b,0.1427,0.0928,0.0,0.0,0.0,0.67535,0.0
HD 69830 c,0.1649,0.1072,0.0,0.0,0.0,0.67535,0.0
HD 69830 d,0.2529,0.1644,0.0,0.0,0.0,0.67535,0.0
HD 70642 b,2.0,0.0,0.0,0.0,0.0,0.67535,0.0
